user_id,Name,Surname,book_id,rating,books_count,isbn,isbn13,authors,original_publication_year,title,language_code,average_rating,ratings_count,image_url,rating_counts,tag_name
177,Laura,Murphy,11,5,283,1594480001,9781594480000.0,['Khaled Hosseini'],2003.0,The Kite Runner ,eng,4.26,1813044,https://images.gr-assets.com/books/1484565687m/77203.jpg,"{'ratings_1': 34288, 'ratings_2': 59980, 'ratings_3': 226062, 'ratings_4': 628174, 'ratings_5': 929591}","['to-read', 'currently-reading', 'science-fiction', 'favorites', 'sci-fi', 'fiction', 'humor', 'fantasy', 'classics', 'scifi', 'owned', 'comedy', 'humour', 'books-i-own', 'sci-fi-fantasy', 'series', 'favourites', 'funny', 'adventure', 'audiobook', 'sf', 'classic', 'fantasy-sci-fi', 'novels', 'audiobooks', 'adult', 'scifi-fantasy', 'owned-books', 'to-buy', '1001-books', 'british', 'library', 'book-club', 're-read', 'default', 'audio', 'douglas-adams', 'young-adult', 'science-fiction-fantasy', 'space', 'english', 'kindle', 'adult-fiction', 'aliens', 'satire', 'ebook', 'books', '1001', 'novel', 'literature', 'science', 'fun', 'all-time-favorites', 'sci-fi-and-fantasy', 'speculative-fiction', '20th-century', 'fantasy-scifi', 'audio-books', 'humorous', 'my-library', 'favorite', 'abandoned', 'my-books', 'read-in-2014', '1001-books-to-read-before-you-die', 'wish-list', 'read-in-2015', 'audible', 'ebooks', 'i-own', 'favorite-books', 'to-re-read', 'read-in-2013', '5-stars', 'ya', 'contemporary', 'audio-book', 'sf-fantasy', 'fantascienza', 'read-in-2016', 'own-it', 'reread', 'read-in-english', 'modern-classics', 'must-read', 'british-literature', 'faves', 'unfinished', 'to-reread', 'read-more-than-once', 'recommended', 'borrowed', 'did-not-finish', 'science-fiction-and-fantasy', 'hilarious', 'to-read-fiction', 'séries', 'shelfari-favorites', 'dnf', '1970s']"
177,Margaret,Miller,93,5,1350,517189607,9780517189600.0,['Frances Hodgson Burnett'],1911.0,The Secret Garden,eng,4.12,639357,https://images.gr-assets.com/books/1327873635m/2998.jpg,"{'ratings_1': 8005, 'ratings_2': 25207, 'ratings_3': 129646, 'ratings_4': 243821, 'ratings_5': 285570}","['to-read', 'classics', 'childrens', 'fiction', 'currently-reading', 'children', 'favorites', 'classic', 'children-s', 'children-s-books', 'childhood', 'books-i-own', 'young-adult', 'owned', 'kids', 'historical-fiction', 'childrens-books', 'childhood-favorites', 'favourites', 'owned-books', 'childhood-books', 'ya', 'kids-books', 'children-s-literature', 'historical', 'middle-grade', 'kindle', 'children-s-lit', 'juvenile', 'childhood-reads', 'switzerland', 'children-s-classics', 'default', '19th-century', 'youth', 'childhood-favourites', 'childrens-literature', 'classic-literature', 'i-own', 'my-library', 'literature', 'childrens-classics', 'german', 'childrens-lit', 'novels', 'family', 'read-as-a-kid', 'children-books', 'children-s-fiction', 'read-as-a-child', 'my-books', 'own-it', 'juvenile-fiction', 'adventure', 'novel', 'europe', 'children-young-adult', 'children-ya', 'childhood-memories', 'library', 'audiobook', 'read-alouds', 'childrens-fiction', 'audio', 'read-aloud', 'realistic-fiction', 'kid-lit', 're-read', 'swiss', 'audiobooks', 'home-library', 'my-childhood', 'young-readers', 'books-from-my-childhood', 'read-more-than-once', 'to-buy', 'friendship', 'classics-to-read', 'to-re-read', 'ebook', 'school', 'female-author', 'series', 'coming-of-age', 'childhood-favorite', 'bbc-big-read', 'childhood-classics', 'shelfari-favorites', 'favorite', 'ebooks', 'chapter-books', 'for-kids', 'female-authors', 'wish-list', 'germany', 'on-my-bookshelf', 'children-classics', 'audio-books', 'book-club', 'to-read-classics']"
178,Danielle,Phillips,119,4,236,038549081X,9780385490820.0,['Margaret Atwood'],1985.0,The Handmaid's Tale,eng,4.06,607889,https://images.gr-assets.com/books/1498057733m/38447.jpg,"{'ratings_1': 13998, 'ratings_2': 32561, 'ratings_3': 116975, 'ratings_4': 252942, 'ratings_5': 267088}","['to-read', 'fantasy', 'currently-reading', 'art', 'tolkien', 'non-fiction', 'art-books', 'favorites', 'owned', 'film', 'nonfiction', 'fiction', 'movies', 'middle-earth', 'books-i-own', 'lord-of-the-rings', 'lotr', 'sci-fi-fantasy', 'classics', 'artbooks', 'movie', 'tolkien-related', 'artbook', 'owned-books', 'my-books', 'english', 'entertainment', 'misc', 'filmmaking', 'j-r-r-tolkien', 'movie-books', 'cinema', 'film-tv', 're-read', 'novels', 'fantasy-sci-fi', 'my-library', 'books', 'own-it', 'library', 'scifi-fantasy', 'fantasy-fiction', 'adult', 'illustrated', 'reference', 'inspiration', 'fantasy-scifi', 'hardcover', 'my-shelf', 'art-photography', 'photography', 'jrr-tolkien', 'movies-tv', 'lotr-movies', 'the-lord-of-the-rings', 'film-books', 'art-book', 'harry-potter', 'ya', 'bookshelf', 'my-collection', 'translation', 'picture-books', 'paperback', 'science', 'personal-library', 'the-classics', 'genre-fantasy', 'books-i-want', 'nope', 'swords-and-lasers', 'books-on-loan-from-library', 'random-artbooks-visualguides', 'fa-art', 'want-to-read-again', 'russell-gary', 'read-year-unknown', '52-non-fiction', 'fantasy-brain', 'well-read-moms-club', 'compendium', 'kc', 'movie-making', 'zz2001-to-2002', 'art_books', 'no-thanks-nonfiction', 'tolkien-collection', 'fandom', 'leisure', 'read-before-2006', 'my-physical-library', 'genre-nonfiction', '1-own', '0-boxed', 'books-read-from-grade-1-12', 'my-lotr-movies', 'books-at-home', 'other-books', 'nicht-in-besitz-aber-gelesen', 'kimmi-fantasy']"
179,Jeffrey,Washington,8,5,360,316769177,9780316769170.0,['J.D. Salinger'],1951.0,The Catcher in the Rye,eng,3.79,2044241,https://images.gr-assets.com/books/1398034300m/5107.jpg,"{'ratings_1': 109383, 'ratings_2': 185520, 'ratings_3': 455042, 'ratings_4': 661516, 'ratings_5': 709176}","['to-read', 'favorites', 'fantasy', 'currently-reading', 'harry-potter', 'young-adult', 'fiction', 'magic', 'owned', 'series', 'ya', 'books-i-own', 'j-k-rowling', 'favourites', 'supernatural', 'adventure', 'children', 'children-s-books', 'childrens', 'childhood', 'shelfari-favorites', 'sci-fi-fantasy', 'classics', 'favorite-books', 'novels', 'paranormal', 'witches', 'urban-fantasy', 'to-buy', 'all-time-favorites', 'default', 'my-books', 'teen', 'mystery', 'wizards', 'loved', 'box-sets', 'children-s', 'i-own', '5-stars', 'middle-grade', 'jk-rowling', 'my-favorites', 'youth', 'love', 'not-interested', 'other', 'awesome', 'dragons', 'humor', 'have-read', 're-read', 'ya-fantasy', 'english', 'british', 'books', 'harry-potter-series', 'scifi-fantasy', 'faves', 'favourite', 'read-in-2014', 'contemporary', '5-star', 'science-fiction-fantasy', 'harry', 'have', 'fantasy-read', 'epic-fantasy', 'amazing', 'contemporary-fiction', 'thriller', 'wish-list', 'classic', 'recommended', 'science-fiction', 'action', 'ya-books', 'finished-series', 'pdf', 'funny', 'high-fantasy', 'middle-school', 'movie', 'pre-goodreads', '3', 'children-and-young-adult', 'my-favourites', 'wizard', 'fave-books', 'my-faves', 'watched-its-movie', 'boxset', 'best-series-ever', 'best-books-i-have-ever-read', 'childhood-classic', 'magic-is-real', 'young-adult-fantasy', 'popular-series', 'world-shift', 'imaginative']"
179,Christopher,Henderson,432,5,218,553803700,9780553803710.0,['Isaac Asimov'],1950.0,"I, Robot",eng,4.17,198368,https://images.gr-assets.com/books/1388321463m/41804.jpg,"{'ratings_1': 1221, 'ratings_2': 5332, 'ratings_3': 35107, 'ratings_4': 82535, 'ratings_5': 86024}","['to-read', 'fiction', 'currently-reading', 'mystery', 'favorites', 'literature', 'american', 'contemporary', 'novels', 'owned', 'crime', 'american-literature', 'literary-fiction', '20th-century', 'classics', 'paul-auster', 'new-york', 'novel', 'books-i-own', 'postmodern', 'daria', 'contemporary-fiction', 'school', 'usa', 'series', 'university', 'favourites', '1980s', 'default', 'english', '1001', 'adult', 'detective', '1001-books', 'owned-books', 'american-lit', 'post-modern', 'my-library', 'books', 'library', 'auster', 'roman', 'metafiction', 'general-fiction', 'mystery-thriller', 'sz-bibliothek', 'read-in-2014', 'novela', 'postmodernism', 'ebook', 'american-fiction', 'classic', 'read-2015', 'mystery-suspense', 'mystery-crime', 'mysteries', 'for-school', 'school-books', 'philosophy', 'maybe', 'short-stories', 'nyc', 'united-states', 'uni', 'to-buy', 'read-in-english', 'literary', 'wish-list', 'read-2014', 'e-books', '1001-books-to-read-before-you-die', 'read-for-school', 'school-reading', 'college', 'pomo', 'all-time-favorites', 'my-books', 'read-in-2016', 'read-in-2015', 'kindle', 'favourite', 'narrativa', 'modern', 'thriller', 'e-book', 'crime-fiction', 'crime-mystery', 'read-in-2013', 'adult-fiction', 'رمان', 'graphic-novels', 'comics', 'graphic-novel', 'noir', 'crime-thriller', 'weird', 'favoritos', 'required-reading', '2017-reads', 'literature-fiction']"
179,Madeline,Robinson,122,3,80,60987103,9780060987110.0,"['Gregory Maguire', 'Douglas Smith']",1995.0,Wicked: The Life and Times of the Wicked Witch of the West,eng,3.52,506900,https://images.gr-assets.com/books/1437733293m/37442.jpg,"{'ratings_1': 40802, 'ratings_2': 65835, 'ratings_3': 132061, 'ratings_4': 153583, 'ratings_5': 133217}","['to-read', 'currently-reading', 'fiction', 'favorites', 'historical-fiction', 'africa', 'book-club', 'classics', 'books-i-own', 'owned', 'favourites', 'south-africa', 'coming-of-age', 'historical', 'young-adult', 'novels', 'bookclub', 'general-fiction', 'audiobook', 'literature', 'australian', 'audible', 'school', 'all-time-favorites', 'drama', 'history', 'library', 'shelfari-favorites', 'adult-fiction', 'owned-books', 'adult', 'apartheid', 'contemporary', 'bryce-courtenay', 'classic', 'default', 'contemporary-fiction', 'book-club-books', 'novel', 'ya', 'to-buy', 'audiobooks', 'book-group', 'series', 'audio', 'inspirational', 'bbc-big-read', 'boxing', 'favorite-books', 'my-favorites', 'war', 'sports', 'faves', 'read-for-school', 'abandoned', 'high-school', 'literary-fiction', 'non-fiction', 'african', 'adventure', 'racism', 'favorite', 'my-library', 'own-it', 'for-school', 'recommended', 'australian-authors', 'modern-fiction', 'to-read-fiction', 'wish-list', 'school-books', 'maybe', 'borrowed', 're-read', 'i-own', 'all-time-favourites', 'didn-t-finish', 'race', 'wwii', 'cultural', 'bildungsroman', '5-stars', 'ebook', 'unfinished', 'memoir', 'book-club-reads', 'in-my-library', 'australian-author', 'all-time-faves', 'australia', 'my-books', 'books', 'favourite', 'to-re-read', 'favourite-books', '20th-century', 'realistic-fiction', 'audio-books', 'did-not-finish', 'read-in-2016']"
179,Eric,Perry,33,3,220,739326228,9780739326220.0,['Arthur Golden'],1997.0,Memoirs of a Geisha,eng,4.08,1300209,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 23500, 'ratings_2': 59033, 'ratings_3': 258700, 'ratings_4': 517157, 'ratings_5': 559782}","['to-read', 'fantasy', 'currently-reading', 'favorites', 'classics', 'fiction', 'owned', 'books-i-own', 'favourites', 'classic', 'tolkien', 'adventure', 'sci-fi-fantasy', 'default', 'series', 'owned-books', 'epic-fantasy', 'literature', 'high-fantasy', 'fantasy-sci-fi', 'novels', 'young-adult', 'all-time-favorites', 'epic', '1001-books', 'my-books', 're-read', 'scifi-fantasy', 'my-library', 'favorite-books', 'magic', 'library', 'british', 'sci-fi', 'science-fiction-fantasy', 'favorite', 'j-r-r-tolkien', 'kindle', 'fantasy-scifi', 'science-fiction', 'english', 'to-buy', 'shelfari-favorites', '1001', 'i-own', 'novel', 'books', 'middle-earth', 'adult', '20th-century', 'childhood', 'own-it', 'sci-fi-and-fantasy', 'classic-literature', 'lord-of-the-rings', 'to-re-read', 'fantasy-fiction', '5-stars', 'adult-fiction', 'fantasia', 'favourite', 'all-time-favourites', '1001-books-to-read-before-you-die', 'faves', 'read-more-than-once', 'my-favorites', 'finished', 'abandoned', 'ebook', 'british-literature', 'ebooks', 'favourite-books', 'on-hold', 'unfinished', 'home-library', 'fiction-fantasy', 'fantasy-science-fiction', 'ya', 'sf-fantasy', 'reread', 'to-reread', 'english-literature', 'must-read', 'speculative-fiction', 'fantasy-and-sci-fi', 'mythology', 'movies', 'have', 'audiobooks', 'modern-classics', 'war', 're-reading', 'jrr-tolkien', 'my-bookshelf', 'bookshelf', 'wish-list', 'paperback', 'gave-up-on', 're-reads', '1001-books-you-must-read-before-you']"
179,Tammy,Saunders,249,4,104,618711651,9780618711660.0,['Jonathan Safran Foer'],2005.0,Extremely Loud and Incredibly Close,en-US,3.97,294726,https://images.gr-assets.com/books/1327879967m/4588.jpg,"{'ratings_1': 8847, 'ratings_2': 20556, 'ratings_3': 61303, 'ratings_4': 109008, 'ratings_5': 119402}","['to-read', 'fiction', 'classics', 'favorites', 'owned', 'owned-books', 'classic', 'unfinished', 'literary-fiction', 'american-literature', 'books-i-own', 'literature', 'kindle', 'erotic', 'modern-library-top-100', 'my-library', 'novels', 'american', 'library', 'ebook', 'did-not-finish', 'adult-fiction', 'classics-to-read', 'lit', 'favourites', '1001-import', 'memoir', '1001-books-you-must-read-before-you', 'modern-library-100-best-novels', 'romance', 'non-fiction', 'erótica', 'general-fiction', '20th-century', 'classic-literature', '1001-books', '1001-books-to-read', 'must-read', 'top-100', 'novel', 'contemporary', 'time-top-100', 'currently-reading', 'default', 'ebooks', 'didn-t-finish', 'to-read-classics', 'have', 'europe', '1001', 'autobiography', 'bookclub', 'all-time-100-novels', 'to-buy', 'american-fiction', 'gave-up-on', 'banned-books', 'narrativa', 'modern-library', 'english', 'books', '1001-to-read', 'abandoned', 'couldn-t-finish', 'americana', 'maybe', 'dnf', 'home', 'paris', 'stream-of-consciousness', 'henry-miller', 'my-books', 'shelfari-wishlist', 'home-library', 'america', 'modern', 'fiction-to-read', 'stopped-reading', 'art-of-manliness', 'drama', 'recommended', 'finished', 'on-the-shelf', 'unread', 'calibre', 'personal-library', 'own-to-read', 'lost-generation', '100-essential-novels', 'banned-challenged', 'all-time-favorites', 'to-read-fiction', '1900s', 'tbr', 'never-finished', 'could-not-finish', 'controversial', 'shelfari-favorites', 'usa', 'modern-classics']"
179,Alan,Carr,11,3,283,1594480001,9781594480000.0,['Khaled Hosseini'],2003.0,The Kite Runner ,eng,4.26,1813044,https://images.gr-assets.com/books/1484565687m/77203.jpg,"{'ratings_1': 34288, 'ratings_2': 59980, 'ratings_3': 226062, 'ratings_4': 628174, 'ratings_5': 929591}","['to-read', 'currently-reading', 'science-fiction', 'favorites', 'sci-fi', 'fiction', 'humor', 'fantasy', 'classics', 'scifi', 'owned', 'comedy', 'humour', 'books-i-own', 'sci-fi-fantasy', 'series', 'favourites', 'funny', 'adventure', 'audiobook', 'sf', 'classic', 'fantasy-sci-fi', 'novels', 'audiobooks', 'adult', 'scifi-fantasy', 'owned-books', 'to-buy', '1001-books', 'british', 'library', 'book-club', 're-read', 'default', 'audio', 'douglas-adams', 'young-adult', 'science-fiction-fantasy', 'space', 'english', 'kindle', 'adult-fiction', 'aliens', 'satire', 'ebook', 'books', '1001', 'novel', 'literature', 'science', 'fun', 'all-time-favorites', 'sci-fi-and-fantasy', 'speculative-fiction', '20th-century', 'fantasy-scifi', 'audio-books', 'humorous', 'my-library', 'favorite', 'abandoned', 'my-books', 'read-in-2014', '1001-books-to-read-before-you-die', 'wish-list', 'read-in-2015', 'audible', 'ebooks', 'i-own', 'favorite-books', 'to-re-read', 'read-in-2013', '5-stars', 'ya', 'contemporary', 'audio-book', 'sf-fantasy', 'fantascienza', 'read-in-2016', 'own-it', 'reread', 'read-in-english', 'modern-classics', 'must-read', 'british-literature', 'faves', 'unfinished', 'to-reread', 'read-more-than-once', 'recommended', 'borrowed', 'did-not-finish', 'science-fiction-and-fantasy', 'hilarious', 'to-read-fiction', 'séries', 'shelfari-favorites', 'dnf', '1970s']"
179,Nicole,Harrison,36,5,192,385732554,9780385732550.0,['Lois Lowry'],1993.0,The Giver,eng,4.12,1296825,https://images.gr-assets.com/books/1342493368m/3636.jpg,"{'ratings_1': 26497, 'ratings_2': 59652, 'ratings_3': 225326, 'ratings_4': 448691, 'ratings_5': 585279}","['to-read', 'fantasy', 'tolkien', 'art', 'non-fiction', 'owned', 'currently-reading', 'fiction', 'books-i-own', 'middle-earth', 'favorites', 'reference', 'movies', 'lord-of-the-rings', 'lotr', 'film', 'nonfiction', 'my-books', 'art-books', 'tolkien-related', 'owned-books', 'default', 'my-library', 'own-it', 'adult', 'war', 'movie', 'media-tie-in', 'j-r-r-tolkien', 'to-buy', 'science-fiction-fantasy', 'other', 'entertainment', 'tolkien-middle-earth', 'lord', 'ya', 'series', 're-read', 'sci-fi-fantasy', 'scifi-fantasy', 'bookshelf', 'have', 'home-library', '2004', 'need-to-buy', 'personal-library', 'high-fantasy', 'male-authors', 'research', 'photography', 'tie-in', 'tie-ins', 'wanted', 'films', 'movie-books', 'read-multiple-times', 'movies-tv', 'the-lord-of-the-rings', 'tolkien-and-lewis', 'arda', 'fictional-reference', 'film-tie-ins', 'my-bookshelf', 'my-collection', 'translation', 'on-the-shelf', 'science', 'owned-to-read', 'culture', 'fantasy-sf', 'might-read', 'coffee-table-books', 'nope', 'fantastyka', 'posiadam', 'read-and-loved', 'compendium', 'movie-making', 'read-before-2006', 'my-lotr-movies', 'books-at-home', 'in-bezit', 'complete', 'good-reads', 'angela-s-favorites', 'books-i-ve-read-again', 'bookshelf-5', 'zekranizowane', 'przeczytane-kilka-razy', 'literarura-angielska', 'klasyka', 'bookmusthave2017', 'mil', 'no-thanks-sir-fantasy-setting', 'joren-s-books', 'sci-fi-fantasy-to-read', 'movie-series-musical-etc-guides', 'stacked-for-reading', 'curtis', 'making-movies-tv']"
179,Alan,Jackson,28,4,458,140283331,9780140283330.0,['William Golding'],1954.0,Lord of the Flies ,eng,3.64,1605019,https://images.gr-assets.com/books/1327869409m/7624.jpg,"{'ratings_1': 92779, 'ratings_2': 160295, 'ratings_3': 425648, 'ratings_4': 564916, 'ratings_5': 427846}","['to-read', 'travel', 'non-fiction', 'currently-reading', 'nonfiction', 'humor', 'memoir', 'humour', 'favorites', 'england', 'owned', 'books-i-own', 'travel-writing', 'biography', 'bill-bryson', 'memoirs', 'audiobook', 'funny', 'britain', 'kindle', 'british', 'comedy', 'essays', 'default', 'library', 'audiobooks', 'travelogue', 'audio', 'history', 'biography-memoir', 'fiction', 'owned-books', 'europe', 'uk', 'abandoned', 'favourites', 'autobiography', 'audio-books', 'english', 'adult', 'bryson', 'contemporary', 'travel-books', 'culture', 'read-in-2016', 'ebook', 'my-library', 'travel-adventure', 'adventure', '20th-century', 'to-read-non-fiction', 'book-club', 'unfinished', 'did-not-finish', 'ebooks', 'humorous', 'to-buy', 'travelogues', 'memoir-biography', 'didn-t-finish', 'audible', 'my-books', 'i-own', 'wish-list', '1990s', 'bbc-100', '100-books-to-read-before-you-die', 'own-it', 'bio-memoir', 'american', 'to-read-nonfiction', 'general-non-fiction', 'non-fic', 'gave-up-on', 'bbc-list', 'kindle-books', 'audio-book', 'non-fiction-to-read', 're-read', 'nonfic', 'geography', 'wanderlust', 'borrowed', 'dnf', 'fun', 'great-britain', 'bbc', 'anglophilia', 'bill', 'e-book', 'finished', 'biographical', 'paperback', 'london', 'non-fiction-travel', 'writing', 'nf', 'bbc-top-100', 'read-in-2015', 'read-in-2017']"
180,Albert,Brown,28,5,458,140283331,9780140283330.0,['William Golding'],1954.0,Lord of the Flies ,eng,3.64,1605019,https://images.gr-assets.com/books/1327869409m/7624.jpg,"{'ratings_1': 92779, 'ratings_2': 160295, 'ratings_3': 425648, 'ratings_4': 564916, 'ratings_5': 427846}","['to-read', 'travel', 'non-fiction', 'currently-reading', 'nonfiction', 'humor', 'memoir', 'humour', 'favorites', 'england', 'owned', 'books-i-own', 'travel-writing', 'biography', 'bill-bryson', 'memoirs', 'audiobook', 'funny', 'britain', 'kindle', 'british', 'comedy', 'essays', 'default', 'library', 'audiobooks', 'travelogue', 'audio', 'history', 'biography-memoir', 'fiction', 'owned-books', 'europe', 'uk', 'abandoned', 'favourites', 'autobiography', 'audio-books', 'english', 'adult', 'bryson', 'contemporary', 'travel-books', 'culture', 'read-in-2016', 'ebook', 'my-library', 'travel-adventure', 'adventure', '20th-century', 'to-read-non-fiction', 'book-club', 'unfinished', 'did-not-finish', 'ebooks', 'humorous', 'to-buy', 'travelogues', 'memoir-biography', 'didn-t-finish', 'audible', 'my-books', 'i-own', 'wish-list', '1990s', 'bbc-100', '100-books-to-read-before-you-die', 'own-it', 'bio-memoir', 'american', 'to-read-nonfiction', 'general-non-fiction', 'non-fic', 'gave-up-on', 'bbc-list', 'kindle-books', 'audio-book', 'non-fiction-to-read', 're-read', 'nonfic', 'geography', 'wanderlust', 'borrowed', 'dnf', 'fun', 'great-britain', 'bbc', 'anglophilia', 'bill', 'e-book', 'finished', 'biographical', 'paperback', 'london', 'non-fiction-travel', 'writing', 'nf', 'bbc-top-100', 'read-in-2015', 'read-in-2017']"
180,Lauren,Wilkinson,386,4,127,440439884,9780440439880.0,"[""Scott O'Dell""]",1960.0,Island of the Blue Dolphins,en-CA,3.8,236015,https://images.gr-assets.com/books/1475166260m/233818.jpg,"{'ratings_1': 8175, 'ratings_2': 19308, 'ratings_3': 61975, 'ratings_4': 80520, 'ratings_5': 75990}","['to-read', 'memoir', 'non-fiction', 'nonfiction', 'memoirs', 'favorites', 'fiction', 'biography', 'book-club', 'boston', 'biography-memoir', 'books-to-read-in-your-20s', 'poetry', 'books-i-own', 'library', '65-books-to-read-in-your-20s', 'wish-list', 'owned', 'homelessness', 'mental-illness', 'abandoned', 'biographies', '20s', 'autobiography', 'kindle', 'family', 'memoir-biography', 'addiction', '65-books-to-read-in-your-20-s', 'currently-reading', 'to-buy', 'literature', 'to-read-nonfiction', 'bio-memoir', 'read-in-2010', '65-books-you-need-to-read-in-your-2', 'novels', 'contemporary', 'couldn-t-finish', 'default', 'shelfari-wishlist', 'adult', 'school', 'memoir-bio', 'did-not-finish', 'bookclub', 'mental-health', 'read-in-2008', 'creative-nonfiction', 'fathers', 'books-to-read-in-your-20-s', 'books-to-read-in-my-20s', 'to-read-in-my-20s', 'books', 'usa', 'read-in-2011', '2004', 'maybe', 'humor', 'to-read-non-fiction', 'to-get', 'finished', 'bio', 'biographies-memoirs', 'book-group', 'fiction-to-read', 'college', 'non-fic', 'biography-and-memoir', 'memoirs-biographies', 'memoirs-and-biographies', 'memoirs-to-read', 'read-in-your-20s', 'buzzfeed', 'need-to-read-in-your-20s', 'owned-books', 'favorite-books', 'my-library', 'home-library', 'autobiography-memoir', 'biographies-and-memoirs', 'biography-autobiography', 'memoir-autobiography', 'want-to-read', 'comedy', 'quarter-life-crisis', 'books-to-buy', 'owned-to-read', 'fun', 'new-england', 'drugs', 'memoir-and-biography', 'read-for-class', 'alcoholism', 'books-for-school', 'writers', 'books-to-read-in-your-twenties', '65-books-for-your-20s', '65-books', 'cnf']"
180,Wendy,Morris,7053,2,63,440222680,9780440222680.0,['Harlan Coben'],1996.0,Fade Away,eng,3.99,14679,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 59, 'ratings_2': 380, 'ratings_3': 4077, 'ratings_4': 8262, 'ratings_5': 4844}","['to-read', 'mystery', 'fiction', 'africa', 'series', 'alexander-mccall-smith', 'currently-reading', 'mysteries', 'botswana', 'no-1-ladies-detective-agency', 'favorites', 'owned', 'detective', 'audio', 'crime', 'books-i-own', 'audiobook', 'humor', 'default', 'cozy-mystery', 'mccall-smith', 'mystery-thriller', 'general-fiction', 'audiobooks', 'contemporary', 'library', 'contemporary-fiction', 'adult', 'audible', 'adult-fiction', 'audio-books', 'cozy', 'kindle', 'mystery-suspense', 'african', 'audio-book', 'novels', 'humour', 'crime-mystery', 'mystery-crime', '2005', '2006', 'cozy-mysteries', 'chick-lit', '1-ladies-detective-agency', 'my-library', 'own-it', 'novel', 'my-books', 'to-buy', 'favorite-authors', 'mystery-detective', 'funny', 'mystery-series', 'ebooks', 'borrowed', 'fun', 'ebook', 'literature', 'read-in-2012', 'cultural', 'detective-fiction', 'ladies-detective-agency', 'shelfari-favorites', 'library-books', 'wish-list', 'listened-to', 'detectives', 'paperback', 'mystery-cozy', 'the-no-1-ladies-detective-agency', 'owned-books', 'british', 'read-in-2015', 'read-in-2014', 'read-in-2013', 'women', 'read-in-2010', 'strong-women', 'light-reading', 'book', 'detective-mystery', 'feel-good', 'ladies', 'agency', 'ramotswe', 're-read', 'english', 'read-in-2017', 'read-in-2011', 'read-2015', 'library-book', 'fiction-mystery', 'owned-to-read', 'mystery-and-thriller', 'fiction-general', 'have-read', 'cozies', 'mccall', 'mccall-smith-alexander']"
180,Jacob,Hernandez,6174,2,60,440220459,9780440220460.0,['Harlan Coben'],1996.0,Drop Shot,eng,3.92,17128,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 85, 'ratings_2': 602, 'ratings_3': 5214, 'ratings_4': 9383, 'ratings_5': 5094}","['to-read', 'jewish', 'biographies', 'college', 'currently-reading', 'library', 'non-fiction', 'holocaust-literature', 'memoir-biography', 'adult', 'world-war-two', 'european-history', 'historical-fiction', 'history', 'philosophy', 'school-books', 'judaism', 'biography', 'wwii-holocaust', 'owned', 'kindle', 'translated', 'to-read-non-fiction', 'bio', 'religion', 'memoirs-biographies', 'pal', 'my-books', 'translation', 'biblioteca', 'histoire', 'read-in-2016', 'read-in-2015', 'home-library', 'french', 'memoir-bio', 'biographies-memoirs', 'bio-memoir', 'non-fictie', 'have', 'read-in-2013', '1001-books-to-read-before-you-die', 'school-reads', '1940s', 'the-holocaust', 'holocaust-lit', 'i-own', 'psychology', 'autobiography-memoir', 'holocaust-genocide', 'classics', 'european', 'abandoned', 'memoir', 'tbr', 'biographical', 'historical-non-fiction', 'ww-ii', 'international', 'memoirs-and-biographies', 'history-politics', 'historia', 'holocaust-books', 'holocausto', 're-read', 'own-it', 'romans', 'ebooks', 'e-book', 'read-2016', 'to-read-nonfiction', 'read-in-french', 'biographies-and-memoirs', 'horror', 'biography-memoirs', 'in-translation', 'italian-authors', 'jewish-literature', 'autobiographie', 'holocaust-studies', 'bookshelf', 'shelfari-wishlist', '1001-books-you-must-read-before-you', 'maybe', 'non-fiction-to-read', 'autobiography-biography', 'paperback', 'français', 'non-fiction-history', 'world-history', 'adult-non-fiction', 'biography-autobiography-memoir', 'true-story', 'required-reading', 'auto-biographies', 'for-class', 'biografia', 'classiques', 'não-ficção', 'colecção-mil-folhas']"
